,titleId,title,averageRating,numVotes
40722,tt1225296,Serbis,6.1,1331
40723,tt1225301,The Tempest,6.0,6
40724,tt1225302,The Big I Am,5.3,1200
40725,tt12253130,UKE,8.8,29
40726,tt12255172,Boss Bitch Fight Challenge,8.1,106
40727,tt12255758,Revenge Prank with DJ Pauly D & Vinny,5.1,39
40728,tt1225586,All About Eva Angelina,8.5,6
40729,tt1225606,Les Cathares,6.2,5
40730,tt1225630,Do Not Disturb,8.6,15
40731,tt12256440,DAU. Tri diya,5.6,139
40732,tt1225666,It's a Mommy Thing! 3,7.2,22
40733,tt12256770,Slo Pitch,8.7,15
40734,tt1225680,Love Equation,8.7,40
40735,tt1225681,Maggie vaknar på balkongen,5.7,80
40736,tt12256822,Begin Again,8.2,32
40737,tt1225687,Mario Kart Wii,8.3,3128
40738,tt1225696,Must Peeter,7.6,29
40739,tt1225698,The Nail: The Story of Joey Nardone,6.3,430
40740,tt1225703,No Greater Love,6.0,477
40741,tt1225713,Podul de flori,7.8,63
40742,tt12257158,He Who Is Without Sin,8.6,12
40743,tt1225717,Pörgés,5.4,35
40744,tt12257268,Pieni punainen,7.2,17
40745,tt1225730,Sezon tumanov,7.9,56
40746,tt1225735,A Simple Mistake,4.1,8
40747,tt1225737,Siren,6.2,6
40748,tt1225738,Friends & Lovers: The Ski Trip 2,6.3,15
40749,tt12257474,Tu crois que la terre est chose morte,7.2,5
40750,tt1225757,Texas Vibrator Massacre,5.5,86
40751,tt12257578,The Taxi Driver,7.2,16
40752,tt1225768,Twelve,8.2,5
40753,tt1225771,Van élet a halál elött?,8.1,54
40754,tt12257794,Rise Up: Inspiration Version,6.5,13
40755,tt1225790,Boy Meets Girl,6.6,380
40756,tt1225822,Extract,6.1,45032
40757,tt1225826,Bound by a Secret,5.9,161
40758,tt1225831,Historias extraordinarias,8.0,1046
40759,tt1225854,Die Stimme im Glas,9.1,10
40760,tt1225856,Retina,5.3,542
40761,tt12258710,Tunna blå linjen,7.8,237
40762,tt1225871,El porvenir es largo,6.2,5
40763,tt12258726,The Return of the Prodigal Son,5.0,21
40764,tt1225872,Vakáción a Mézga-család,8.3,692
40765,tt1225894,Tong tou tie bei,5.6,16
40766,tt12258970,Gary Busey: Pet Judge,7.4,117
40767,tt1225901,90210,6.1,42231
40768,tt1225902,The Hungry Ghosts,5.1,169
40769,tt12259074,Sin,7.0,40
40770,tt1226032,Barney Miller vs. Eight Is Enough; Welcome Back Kotter vs. Soap,7.7,7
40771,tt1226036,G.I. Joe: Operation Dragonfire,7.4,90
40772,tt12260412,Monster,4.8,12
40773,tt12260872,"Volker Schlöndorff, tambour battant",7.0,11
40774,tt12261752,Slow Ride Home,7.1,52
40775,tt1226214,The Adventures of Young Indiana Jones: Espionage Escapades,6.9,214
40776,tt1226221,Commandos: Behind Enemy Lines,8.3,398
40777,tt1226228,Jet Set Fraternity Gangbang 2,3.9,9
40778,tt1226229,Get Him to the Greek,6.4,169708
40779,tt1226232,The Greatest,6.6,8638
40780,tt1226236,Io sono l'amore,7.0,20677
40781,tt12262372,Regular Heroes,6.6,40
40782,tt1226240,A Late Quartet,7.1,13855
40783,tt1226241,Let's Go for Broke,6.4,5
40784,tt1226244,Mistéryos,4.8,24
40785,tt1226247,Now Showing,6.4,57
40786,tt1226251,Gekijô ban poketto monsutâ: Daiamondo pâru - Diaruga vs Parukia vs Dâkurai,6.5,2945
40787,tt1226253,Rainbow Six: Critical Hour,5.2,24
40788,tt1226256,Sexy Grandpa,5.3,58
40789,tt1226259,Star Wars at 30,8.3,30
40790,tt1226261,An Unlikely Weapon,7.8,91
40791,tt1226271,The Damned United,7.5,41413
40792,tt1226273,Edge of Darkness,6.6,89705
40793,tt1226274,Happy New Year,6.1,105
40794,tt1226281,Schulz & Schulz,7.3,33
40795,tt1226282,Wei xian xin ling,2.4,472
40796,tt1226291,Slepé lásky,7.2,338
40797,tt1226297,Adhen,6.4,222
40798,tt1226305,Niu lang zhi nu,7.4,48
40799,tt1226307,Taraneh tanhaïye Tehran,6.9,43
40800,tt1226318,Shultes,6.0,320
40801,tt1226334,Élève libre,6.2,877
40802,tt12263684,Pandavar Illam,6.3,6
40803,tt12263796,Chuang 2020,6.3,13
40804,tt12264022,Jäänsärkijä,6.0,12
40805,tt12264058,The Barracks,7.1,214
40806,tt12264166,Berlin 1945: Tagebuch einer Großstadt,8.3,102
40807,tt12264402,Making It Home with Kortney & Dave,6.7,19
40808,tt1226443,Imeacht Na N'Iarlaí,7.3,6
40809,tt12264582,True: Rainbow Rescue,5.6,8
40810,tt12264660,Shakespeare's Globe: The Two Noble Kinsmen,7.8,45
40811,tt12265014,DAU. The Empire,5.1,15
40812,tt12265044,Lockdown Kings,8.0,7
40813,tt12265346,Dear Loneliness,6.6,10
40814,tt12266168,Blud,7.2,5
40815,tt12266516,Meine Mutter will ein Enkelkind,4.2,5
40816,tt1226680,Page Three Teens,6.8,9
40817,tt1226681,Pontypool,6.6,29305
40818,tt1226691,Fernweh - Zug um Zug,6.0,5
40819,tt1226700,Mr & Mrs,7.0,10
40820,tt12267100,Public Trust,8.4,67
40821,tt1226712,The Poddington Peas,6.8,181
40822,tt1226734,1234,5.0,117
40823,tt1226736,Against the Wind,8.8,6
40824,tt1226736,Alexander Jamieson,8.8,6
40825,tt1226745,Brainjacked,5.8,58
40826,tt1226750,Chûshingura,6.9,8
40827,tt1226752,The Dunwich Horror,3.5,958
40828,tt1226753,The Debt,6.8,64060
40829,tt1226766,The Great Gilly Hopkins,6.5,4572
40830,tt1226770,He's on My Mind,3.8,202
40831,tt1226774,In the Loop,7.4,54600
40832,tt1226777,Katsudô shashin,5.5,215
40833,tt1226779,Leonard Cohen: Under Review 1978-2006,7.3,23
40834,tt12268038,America's Last Little Italy: The Hill,9.5,43
40835,tt1226821,Robinet è geloso,5.4,12
40836,tt1226824,Sartoria Tirelli - Vestire il cinema,5.0,7
40837,tt1226830,The Smiths: The Queen Is Dead - A Classic Album Under Review,8.2,20
40838,tt1226831,Spark Riders,7.2,13
40839,tt12268362,Saving Mbango,5.3,32
40840,tt12268372,Sacrée Poupée,3.7,6
40841,tt1226837,Beautiful Boy,7.3,53714
40842,tt1226841,Der Verdacht,7.9,46
40843,tt12268690,Les Producteurs du vice,3.6,5
40844,tt1226869,America,6.8,13
40845,tt12268760,Lil Ceaser,2.2,35
40846,tt12269174,DeMarcus Cousins Presents Boogie's Comedy Slam,5.3,22
40847,tt12269504,Undertaker: The Last Ride,8.9,1210
40848,tt12269744,Out of Shadows UK,6.1,8
40849,tt12269984,o28,6.8,53
40850,tt1227014,Phantom Strike,7.9,71
40851,tt12270158,El iubeste ochii mei,7.6,10
40852,tt1227046,Narutaru: Mukuro naru hoshi tama taru ko,6.5,110
40853,tt1227135,The Adventures of Young Indiana Jones: Winds of Change,7.4,196
40854,tt1227140,Caño dorado,6.1,41
40855,tt1227146,Family Inc.,7.0,10
40856,tt1227160,Lu Xiaofeng zhi fengwu jiutian,7.0,20
40857,tt1227161,La maison Tellier,6.3,39
40858,tt1227165,Nirvana,6.0,386
40859,tt1227170,Passenger Side,5.9,832
40860,tt1227177,Driven to Kill,5.1,5436
40861,tt1227180,Sirtlarindaki hayat,6.7,53
40862,tt1227182,Subject: I Love You,5.5,135
40863,tt1227183,Swallows and Amazons,6.1,2846
40864,tt1227189,Vse umrut a ya ostanus,6.4,2170
40865,tt1227192,World of Warcraft: Wrath of the Lich King,8.8,2088
40866,tt1227197,Aubrey,6.3,18
40867,tt12272192,Resort + Desi + Riley + Window Cleaner + Witness,8.0,128
40868,tt12272414,Adam Strange,6.4,498
40869,tt12272530,Male vs Man,3.0,5
40870,tt12272650,Linija zivota,7.8,8
40871,tt12272978,The Bid,3.7,45
40872,tt12273194,Mir! Druzhba! Zhvachka!,7.1,178
40873,tt12273442,Ajuda gênio!,9.2,5
40874,tt12273632,Mamy chempionov,5.5,8
40875,tt1227377,Dying Days,7.6,5
40876,tt1227378,"Fat, Sick & Nearly Dead",7.5,8465
40877,tt1227381,Little Girl Lost: The Delimar Vera Story,6.7,452
40878,tt1227382,Nerd Boy,4.5,26
40879,tt1227417,Joseph and His Brothers,5.7,27
40880,tt12274220,Fix You,7.2,46
40881,tt12274228,Rent-a-Pal,6.3,1552
40882,tt12274614,Gu dong ju zhong ju zhi jian mo xun ci,6.9,8
40883,tt12274642,"Nuan Nuan, Qing Duo Zhi Jiao",8.2,24
40884,tt12274714,The New Release Wednesday Show,8.1,8
40885,tt12274782,Diversant 3: Krym,5.2,44
40886,tt1227523,Urban Vermin,6.3,26
40887,tt1227524,Aashayein,7.1,1241
40888,tt12275248,The Bastard King,6.6,12
40889,tt12275282,Pyrale,6.7,7
40890,tt1227529,Ob ihr wollt oder nicht!,6.4,77
40891,tt1227530,Living Out Loud,5.4,157
40892,tt1227531,The Madness and Misadventures of Munchausen,7.3,27
40893,tt1227532,My Music: My Generation - The 60s,7.8,8
40894,tt1227536,Rööperi,6.7,3246
40895,tt1227537,The Simpsons Ride,8.0,825
40896,tt1227538,Upright Citizens Brigade: Asssscat,7.2,234
40897,tt1227541,Kikô senki Doragunâ,5.5,12
40898,tt1227544,Bébé à bord,6.2,16
40899,tt1227549,Don Zeno - L' uomo di Nomadelfia,6.6,28
40900,tt1227555,Isolerad,5.9,490
40901,tt1227560,Namaku Dick,4.4,37
40902,tt1227568,WWE Backlash,6.6,157
40903,tt1227586,CNN Election Center,3.5,17
40904,tt12276160,Instinct,6.7,13
40905,tt1227637,Impact,5.6,3149
40906,tt1227727,Yi ge nü ren de shi shi,5.9,86
40907,tt12277458,Call of Duty: Modern Warfare 2 Campaign Remastered,8.4,324
40908,tt1227762,Aladin,4.6,2804
40909,tt1227773,Desperados on the Block,6.8,48
40910,tt1227774,Mistaken,5.2,310
40911,tt1227777,Generation Gap,6.5,233
40912,tt1227784,Kekasih,5.2,5
40913,tt1227787,London River,6.8,3570
40914,tt1227789,Rites of Spring,4.5,2044
40915,tt1227790,Räuberinnen,4.3,78
40916,tt1227796,Yurev den,6.4,674
40917,tt1227797,Lignes de front,6.0,68
40918,tt1227802,Stewart Lee's Comedy Vehicle,8.6,1460
40919,tt1227808,Nagagutsu o haita neko no bôken,7.1,14
40920,tt1227830,Burnout Paradise,7.7,1795
40921,tt1227882,I mnimi,7.8,16
40922,tt12278870,Gulabi Lens,8.4,13
40923,tt1227911,Top Man,7.4,5
40924,tt1227918,L'abolition,6.7,41
40925,tt1227926,Dr. Horrible's Sing-Along Blog,8.5,41692
40926,tt1227927,Caller ID,4.0,192
40927,tt1227928,The Final Song,3.7,55
40928,tt1227929,Herb & Dorothy,7.5,825
40929,tt1227931,Slightly Single in L.A.,4.5,1257
40930,tt12279780,Sabaat,8.2,60
40931,tt12280340,The Xperia Soda Stunt,2.5,6
40932,tt12280548,The Light Between Us,2.5,15
40933,tt12280566,Love in Dangerous Times,6.2,300
40934,tt12280634,"Madrid, int.",6.8,24
40935,tt12280890,Maralinga Tjarutja,7.3,7
40936,tt12280916,Mehiläishoito,5.5,6
40937,tt12281602,Lee Miller - A Life on the Front Line,7.3,39
40938,tt12281990,Filthy House SOS,7.2,9
40939,tt12281994,Quand baleines et tortues nous montrent le chemin,7.6,5
40940,tt12282108,Appu,8.3,18
40941,tt12282354,Matthew Bourne's the Red Shoes,8.0,11
40942,tt1228242,Einer gegen Hundert,4.8,9
40943,tt12282598,La Corazonada,5.3,2099
40944,tt12283160,Menschen am Samstag,4.6,5
40945,tt12283738,Quarantine Girl,6.1,1080
40946,tt12283788,Sinful,5.6,1362
40947,tt12285194,When Life Gives You Lemons,9.4,14
40948,tt12285396,"In The Hot Seat: Dr. Phil, Kaitlin Olson and Lauren Lapkus",6.9,16
40949,tt1228573,La Traición,7.5,165
40950,tt12285864,Douce France,5.4,5
40951,tt12285918,VE Day 75: The People's Celebration,7.7,6
40952,tt12286048,The Walrus and the Whistleblower,7.3,68
40953,tt1228630,A domicilio (o incluso también el amor),7.5,11
40954,tt12286422,Rastlanti,8.9,748
40955,tt12286448,Fishing with Dynamite,8.0,14
40956,tt12286482,Celebrity Watch Party,4.8,125
40957,tt1228659,"Central High School, Calisthenics, Missouri Commission",4.5,22
40958,tt1228676,Fantastic Feelings,8.7,7
40959,tt12286896,Chelovek iz Podolska,7.0,197
40960,tt1228705,Iron Man 2,7.0,722049
40961,tt1228726,Mr. White Mr. Black,3.4,188
40962,tt1228736,Oka wo koete,4.1,13
40963,tt1228737,The Oracle,6.2,10
40964,tt1228744,Pranali: The Tradition,6.0,35
40965,tt12287616,Tvagning,5.0,21
40966,tt12287748,Hanyô no Yashahime,7.6,444
40967,tt12287948,Notre véritable 6ème sens,7.0,8
40968,tt1228878,La bataille,6.1,8
40969,tt1228879,Le commodore,6.4,7
40970,tt1228895,Bibarel Gnaws Best!,5.0,50
40971,tt1228915,2033,4.0,345
40972,tt1228931,Kuruvi,3.7,3074
40973,tt1228933,Laid to Rest,5.3,7722
40974,tt1228953,Big Fan,6.7,8926
40975,tt1228963,Bikini Girls on Ice,3.0,1088
40976,tt1228967,Da can quan,5.8,17
40977,tt1228975,History's Raiders: Cockleshell Raiders,8.1,7
40978,tt1228976,History's Raiders: Desert Raiders,8.7,6
40979,tt1228979,History's Raiders: The Dambusters,7.6,11
40980,tt1228980,History's Raiders: The Dieppe Raid 1942,6.7,7
40981,tt1228982,History's Raiders: The Sinking of the Tirpitz,8.2,10
40982,tt1228985,The Legend of Spyro: Dawn of the Dragon,7.3,352
40983,tt1228987,Let Me In,7.1,113592
40984,tt1228991,Mang nu jin jian,4.5,10
40985,tt1229004,Rayudu,4.2,308
40986,tt12292224,Goszakaz,7.2,22
40987,tt12292258,A Farewell to Memory,7.0,26
40988,tt12292308,Podvodnik,3.2,5
40989,tt1229236,Downstream,3.7,940
40990,tt1229237,Samantha,8.9,15
40991,tt1229238,Mission: Impossible - Ghost Protocol,7.4,457115
40992,tt12292428,Endgame 2050,5.6,207
40993,tt1229264,Dance Energy,6.4,7
40994,tt1229295,I Love Money,6.2,848
40995,tt1229301,Legally Blonde the Musical: The Search for Elle Woods,6.9,120
40996,tt1229304,Mondo Macabro,8.1,20
40997,tt1229340,Anchorman 2: The Legend Continues,6.3,168906
40998,tt1229345,Cedar Boys,6.2,513
40999,tt1229353,Die Flugmaschine der Brüder Orville und Wilbur Wright - Ihre Demonstration auf dem Tempelhofer Feld in Berlin,6.3,7
41000,tt1229360,It Might Get Loud,7.6,12395
41001,tt1229366,Life Partner,5.2,1238
41002,tt1229367,Living Proof,6.9,955
41003,tt1229370,The Lost Treasure of the Grand Canyon,3.7,1362
41004,tt1229378,Single with Parents,7.7,62
41005,tt1229379,Le nozze di Figaro,8.5,28
41006,tt1229381,Hors la loi,6.6,3678
41007,tt1229390,Shortkut - The Con Is On,3.4,874
41008,tt1229401,Gary Unmarried,6.7,5566
41009,tt1229404,Dead Stop,3.8,199
41010,tt1229405,Junkyard Dog,4.0,699
41011,tt1229413,Hung,7.1,20786
41012,tt12294152,The Simpsons: Tracey Ullman Shorts,7.4,35
41013,tt12294158,The Real Will Wood,7.9,17
41014,tt12294186,Ba Ba Qu Na Er,7.4,7
41015,tt1229437,Koccanás,6.7,145
41016,tt1229467,The Alaska Experiment,8.1,99
41017,tt12296116,4th and Forever: Muck City,6.9,19
41018,tt12297376,Cringe,8.2,20
41019,tt12297414,Atlanta,6.4,7
41020,tt1229743,What's Happening?,4.8,9
41021,tt1229744,Countdown to Halo 3 Live,8.5,12
41022,tt1229747,Extreme Marksmen,7.8,25
41023,tt1229751,"Forbes 20 Under 25: Young, Rich and Famous",7.1,13
41024,tt1229760,Utica Cartoon,8.4,10
41025,tt1229764,Ring of Death,4.9,963
41026,tt12297704,Dil Ruba,7.5,10
41027,tt1229773,"'Ndrangheta, une mafia d'affaires et de sang",6.9,9
41028,tt12297778,Day of the Dead: A Celebration of Life,9.3,11
41029,tt1229779,Corazón de fabrica,8.1,16
41030,tt1229780,El círculo,7.9,22
41031,tt1229781,Film Horor,5.2,32
41032,tt1229782,Greater Than Gold,4.4,9
41033,tt12297830,Piracy. It's a Crime.,9.0,5
41034,tt1229786,Kereta Hantu Manggarai,5.1,196
41035,tt1229790,Lenin kam nur bis Lüdenscheid - Meine kleine deutsche Revolution,7.0,92
41036,tt1229791,"Let's Play, Boy",6.1,52
41037,tt1229793,"Maradona, un gamin en or",7.5,114
41038,tt1229795,Miracle: Menantang Maut,3.6,14
41039,tt1229807,Tali Pocong Perawan,3.5,61
41040,tt1229817,À l'école du X,6.3,10
41041,tt1229819,"Jesus of Macon, Georgia",6.4,9
41042,tt1229820,Buried Alive,3.4,222
41043,tt1229821,Jue ming pai dui,4.8,1071
41044,tt1229822,Jane Eyre,7.3,81614
41045,tt1229827,Jonas Brothers: The 3D Concert Experience,1.6,17233
41046,tt1229833,Afganskiy prizrak,5.3,20
41047,tt12298504,Count Your Lucky Stars,8.6,64
41048,tt12298506,Black Box,6.1,8618
41049,tt12298812,Sous la Glace,6.9,35
41050,tt1229903,The Disney Channel Games,6.9,124
41051,tt12299078,The Sugarcubes: Live Zabor,9.0,5
41052,tt1229930,Gaishniki,5.0,43
41053,tt1229939,The Gong Show with Dave Attell,4.3,104
41054,tt12299432,Chuan wen zhong de chen qian qian,7.9,191
41055,tt12299438,Xia Tan Jian Bu Zhi,8.2,29
41056,tt1229946,History's Mysteries,8.2,183
41057,tt12299728,Mio-Tsukushi Ryouri-Chou,6.0,5
41058,tt12299760,"Milos Forman, une vie libre",6.9,8
41059,tt12299764,Sukienka,6.2,9
41060,tt12299942,Time Enna Boss,5.4,511
41061,tt12299956,Triples,7.0,579
41062,tt1230048,Sex: The Revolution,8.7,100
41063,tt1230052,Signing Time!,8.7,47
41064,tt12300552,Lego Masters - Dutch,7.4,18
41065,tt1230088,Very Small Business,7.8,251
41066,tt1230091,Vivir por ti,7.6,5
41067,tt1230092,The Wall,5.4,13
41068,tt1230096,World War 2: The Complete History,8.4,203
41069,tt1230102,'Futurama' Returns,8.0,652
41070,tt1230105,2008 MTV Movie Awards,5.9,390
41071,tt1230107,The Adventures of Ronald McDonald: McTreasure Island,6.7,45
41072,tt1230113,Die Bienen - Tödliche Bedrohung,3.6,256
41073,tt1230119,A Christmas Story,6.5,85
41074,tt1230120,Collide,6.3,13
41075,tt1230126,Minor Details,4.5,794
41076,tt1230127,Dolls,6.0,27
41077,tt1230129,Doragon kuesuto sôdo: Kamen no joô to kagami no tô,6.8,21
41078,tt1230130,Earth Days,7.2,175
41079,tt1230139,"Home Movie, autour du 'Lit de la vierge'",7.8,32
41080,tt1230144,Kak kazaki v futbol igrali,7.9,1212
41081,tt1230150,Margaret,7.1,414
41082,tt1230155,Nobody,5.4,110
41083,tt1230158,Peace Mission,7.1,19
41084,tt1230161,The Psycho Legacy,6.9,380
41085,tt1230164,Return of the Ghostbusters,5.4,1159
41086,tt1230165,Rock On!!,7.7,20845
41087,tt1230168,Same Kind of Different as Me,6.6,6416
41088,tt1230169,Sengoku musô 2 mushôden,8.0,14
41089,tt1230173,Sukitomo,5.1,100
41090,tt1230175,The Thanksgiving That Almost Wasn't,7.0,71
41091,tt1230178,Le tournage de 'La doublure',5.8,8
41092,tt1230180,The Angry Video Game Nerd,8.5,13964
41093,tt1230181,Codename: Asero,6.8,14
41094,tt1230187,Querida Enemiga,7.9,76
41095,tt1230192,Premiya Muz-TV 2008,3.9,34
41096,tt1230194,De storm,6.1,2772
41097,tt1230196,Puss,4.5,747
41098,tt1230204,Sammy's avonturen: De geheime doorgang,6.0,6899
41099,tt1230206,Slaughter,4.5,2094
41100,tt1230207,Goryachie novosti,5.8,882
41101,tt1230211,Perkins' 14,5.0,2136
41102,tt1230213,Bound to Vengeance,5.6,5498
41103,tt1230214,Stuntmen,5.1,625
41104,tt1230215,Not Fade Away,6.0,4330
41105,tt1230237,Boireau à l'école,3.8,6
41106,tt12302842,Nedsläckt land,2.9,7
41107,tt12437986,Maelstorm,6.1,140
41108,tt1243815,Rick Steves' Europe,8.5,392
41109,tt1243821,Secrets of a Restaurant Chef,6.4,57
41110,tt12438340,Brasil Imperial,8.6,18
41111,tt12438408,DAU. New Man,5.4,66
41112,tt12438674,Backyard Beats,6.2,32
41113,tt12438730,The Disrupted,6.0,31
41114,tt1243896,Tougher in Alaska,7.4,35
41115,tt12439268,Gekijouban Bem: Become Human,6.8,16
41116,tt1243927,Caught on Safari: Battle at Kruger,7.3,21
41117,tt1243930,Dachimawa Lee,5.3,305
41118,tt1243935,Hold Up à l'Italienne,6.0,55
41119,tt12439380,Grilled Rabbit/Cactus if you Can/Shower Shuffle,7.9,34
41120,tt12439386,Hare Restoration/TNT Trouble/Plumber's Quack,7.9,30
41121,tt1243939,The Two Mr. Kissels,5.9,540
41122,tt12439466,Sen Çal Kapimi,7.7,3446
41123,tt1243950,Polillas,8.5,20
41124,tt12439508,"Nadia, Butterfly",7.2,127
41125,tt1243953,"S dnyom rozhdeniya, koroleva!",6.2,12
41126,tt1243955,The Shortcut,5.1,3395
41127,tt1243957,The Tourist,6.0,224274
41128,tt1243972,Samurai Avenger: The Blind Wolf,4.8,591
41129,tt1243974,Aloha,5.4,62589
41130,tt1243975,Dobrá ctvrt,6.4,34
41131,tt1243983,3Way,7.4,144
41132,tt1243986,Adam Surat,8.9,54
41133,tt1244001,Bree & Kayden,4.9,7
41134,tt12440108,Hotel Royal,5.0,6
41135,tt1244013,"Dinge, die man tun kann, wenn man tot ist!",7.6,7
41136,tt1244014,Dulha Ganga Paar Ke,6.1,7
41137,tt12440422,Ba Bai Biao Bing Ben Bei Po,6.4,68
41138,tt1244074,Love for the First Time,5.9,16
41139,tt12440750,La terre des hommes,6.8,17
41140,tt1244090,Muktir Kotha,9.1,50
41141,tt1244093,Hisss,2.8,1627
41142,tt1244097,Naukar Wohti Da,5.4,38
41143,tt1244098,Necrobusiness,6.2,118
41144,tt1244111,Pornstars Like It Big 2,7.5,13
41145,tt1244118,Real Female Orgasms 8,7.9,11
41146,tt12441406,Manan Ni Therapy,8.7,38
41147,tt12441410,La última primavera,7.1,83
41148,tt12441478,Âya to majo,5.2,110
41149,tt12442824,The Bigfoot Alien Connection Revealed,6.0,23
41150,tt12442892,Yard Kings,8.9,14
41151,tt1244313,El Juramento,7.1,34
41152,tt1244315,Kannagi: Crazy Shrine Maidens,6.9,163
41153,tt1244322,Midori no hibi,7.3,550
41154,tt12443322,Deca-Dence,7.1,637
41155,tt12443726,Last Words,5.5,65
41156,tt12443756,A Good Man,6.8,56
41157,tt12443806,Imperio de mentiras,8.6,40
41158,tt1244387,Sin Senos No Hay Paraíso,7.0,456
41159,tt12443930,"Les choses qu'on dit, les choses qu'on fait",7.4,529
41160,tt12443946,Sweat,6.6,327
41161,tt12443980,Sarasare Shab,4.2,33
41162,tt12444424,Gagarine,6.9,302
41163,tt12444426,Seize printemps,5.7,250
41164,tt12444430,Vaurien,6.5,44
41165,tt12444440,Un triomphe,6.6,100
41166,tt12444572,Beginning,6.6,371
41167,tt12444576,The Death of Cinema and My Father Too,7.3,66
41168,tt12444636,Ibrahim,4.8,16
41169,tt12444642,Rouge,5.9,14
41170,tt12444960,Elvis from Outer Space,3.8,69
41171,tt1244496,Aleksandr. Nevskaya bitva,4.9,448
41172,tt1244507,Baisez-moi,3.2,8
41173,tt1244508,Ban jin qi liang,4.4,9
41174,tt1244512,Body Count,4.3,34
41175,tt1244513,Boses,7.0,24
41176,tt1244528,Concerto,8.0,7
41177,tt1244571,Jay,6.4,109
41178,tt1244575,Juanito bajo el naranjo,7.0,6
41179,tt12445766,SIX60: Till the Lights Go Out,8.3,22
41180,tt12445792,Confinement,1.2,8
41181,tt1244588,Magic Man,2.0,955
41182,tt1244592,Megatron,6.5,250
41183,tt1244604,An Old Fashioned Love Story: Making 'The Bridges of Madison County',6.8,27
41184,tt1244610,Pokemon XD: Yami no kaze Dâku Rugia,7.5,135
41185,tt1244611,Pokemon batoru reboryûshon,6.3,127
41186,tt1244612,Pokemon torôze,5.0,23
41187,tt1244619,Shi san tiao chong,4.6,10
41188,tt1244631,À la queue Lulu,3.6,5
41189,tt1244633,Érotiques passions,5.2,6
41190,tt12446346,Kaali,8.9,1361
41191,tt1244647,"Boyfriend from 27,000 B.C./Voyage to the Bottom of Buford",7.6,173
41192,tt1244650,Casos de familia,3.8,11
41193,tt1244652,Killing for a Living,6.2,16
41194,tt1244657,Untamed & Uncut,6.6,115
41195,tt1244658,Burning Bright,5.9,6669
41196,tt1244659,Extraordinary Measures,6.4,16285
41197,tt1244666,Fisshu sutôrî,7.6,2759
41198,tt1244668,Soul Kitchen,7.3,36470
41199,tt12446718,Fame: The Musical,4.9,88
41200,tt1244672,La familia P. Luche,7.7,791
41201,tt1244677,Polly Adler,5.7,7
41202,tt12446806,Pabitra Puppies,4.1,23
41203,tt1244717,Où est l'amour dans la palmeraie?,7.7,9
41204,tt1244725,Circus Charlie,6.5,60
41205,tt1244754,Conviction,7.2,42300
41206,tt12447890,O Giorgos tou Kedrou,9.1,19
41207,tt12448030,Aarya,7.8,8198
41208,tt12448470,Dokyuu Hentai HxEros,5.2,117
41209,tt1244858,Kyûka,6.8,147
41210,tt1244859,Mengaku Rasul,6.0,13
41211,tt1244862,Santi Clo... La vaina de la Navidad,6.0,61
41212,tt1244865,Survival of the Nude Reality Girls,5.2,44
41213,tt12449204,The Bachelor: The Greatest Seasons - Ever!,5.8,40
41214,tt1244944,Uchuu kyuuketsuki,6.1,11
41215,tt1244945,Saikinchuu Hidorazôn,5.3,10
41216,tt1244946,Girochin saigo no hi,6.6,14
41217,tt1245087,The 35th Annual Daytime Emmy Awards,5.6,15
41218,tt1245088,Battlefield: Bad Company,7.7,1740
41219,tt1245091,Dark and Stormy Night,6.8,675
41220,tt1245093,Fish Hook,5.5,11
41221,tt1245094,Wu,6.6,35
41222,tt1245096,Hans Christian Andersen,9.0,6
41223,tt1245104,Presto,8.3,22782
41224,tt1245111,Psychic Experiment,2.9,421
41225,tt1245112,[Rec]²,6.5,68744
41226,tt12451380,Chhupam Chhaai,8.5,75
41227,tt12451520,Saikojiman Gwaenchanha,8.7,8997
41228,tt12451792,Zire Nazar,4.8,244
41229,tt12452016,Mentor,5.2,24
41230,tt12452406,Kasak,5.4,28
41231,tt12452422,Ishq Kills,3.9,10
41232,tt12452434,Size Matters 2,4.3,6
41233,tt12452482,Beyond Breakup,7.2,9
41234,tt12452630,A Killer Rising,5.1,88
41235,tt12452752,An Ideal Host,6.2,31
41236,tt12453074,Entracte,7.5,60
41237,tt12453116,3G Gaali Galoch Girls,5.4,5
41238,tt12453126,Fanzui fenzi,7.0,14
41239,tt12453134,Auction,4.7,7
41240,tt12453440,Surviving the Mount St. Helens Disaster,7.9,40
41241,tt12453442,Bay Yanlis,6.7,1855
41242,tt12453444,Mona Home Delivery,4.9,13
41243,tt12453540,Shubhratri,5.0,7
41244,tt12453570,Size Matters,4.0,10
41245,tt1245358,My Year Without Sex,5.8,864
41246,tt1245384,Currahee,8.7,7336
41247,tt1245396,2008 UEFA European Football Championship,8.0,306
41248,tt1245423,Inside the Medieval Mind,7.9,122
41249,tt1245425,Kings of Nitro,4.9,8
41250,tt1245431,Narodnyy artist,5.4,17
41251,tt1245432,Premiere,7.8,6
41252,tt1245440,Chef Academy,7.1,51
41253,tt1245442,Vietnam Idol,5.0,15
41254,tt1245450,Adarna: The Mythical Bird,7.3,17
41255,tt1245468,Dayo,6.8,33
41256,tt12454740,Vampus Horror Tales,7.3,7
41257,tt12454846,The Incredible Wardrobegadget of Dr.Stein,7.1,15
41258,tt1245489,Gururi no koto,7.6,657
41259,tt12454912,CUEIO,7.2,5
41260,tt1245492,This Is the End,6.6,383982
